step,lang_loss,tri_loss,sub_loss,lr,entropy,dead_bits,elapsed_s
1,8.3544,0.0000,0.000000,0.000001,0.7593,5,1
51,7.0170,0.0000,0.000000,0.000031,0.2481,46,9
101,5.7089,0.0000,0.000000,0.000061,0.5910,12,18
151,5.0023,0.0000,0.000000,0.000091,0.7878,1,26
201,4.4668,0.0000,0.000000,0.000121,0.8705,0,35
251,4.1877,0.0000,0.000000,0.000151,0.8813,0,43
301,4.0251,0.0000,0.000000,0.000181,0.9133,0,52
351,3.8506,0.0000,0.000000,0.000211,0.9270,0,61
401,3.6948,0.0000,0.000000,0.000241,0.9268,0,69
451,3.6383,0.0000,0.000000,0.000271,0.9422,0,78
501,3.5108,0.0000,0.000000,0.000300,0.9550,0,86
551,3.4132,0.0000,0.000000,0.000300,0.9538,0,95
601,3.2604,0.0000,0.000000,0.000300,0.9487,0,103
651,3.1070,0.0000,0.000000,0.000300,0.9513,0,112
701,3.0352,0.0000,0.000000,0.000300,0.9603,0,120
751,3.0457,0.0000,0.000000,0.000300,0.9604,0,129
801,2.9131,0.0000,0.000000,0.000300,0.9639,0,137
851,2.9132,0.0000,0.000000,0.000300,0.9635,0,146
901,2.7384,0.0000,0.000000,0.000300,0.9631,0,155
951,2.7707,0.0000,0.000000,0.000300,0.9640,0,163
1001,2.7100,0.0000,0.000000,0.000300,0.9675,0,172
1051,2.5578,0.0000,0.000000,0.000300,0.9673,0,180
1101,2.6581,0.0000,0.000000,0.000300,0.9700,0,189
1151,2.5351,0.0000,0.000000,0.000300,0.9651,0,197
1201,2.5013,0.0000,0.000000,0.000300,0.9697,0,206
1251,2.4315,0.0000,0.000000,0.000300,0.9724,0,215
1301,2.4551,0.0000,0.000000,0.000300,0.9700,0,223
1351,2.4003,0.0000,0.000000,0.000300,0.9719,0,232
1401,2.3274,0.0000,0.000000,0.000300,0.9695,0,240
1451,2.3011,0.0000,0.000000,0.000300,0.9697,0,249
1501,2.2211,0.0000,0.000000,0.000300,0.9729,0,257
1551,2.2588,0.0000,0.000000,0.000300,0.9712,0,266
1601,2.2207,0.0000,0.000000,0.000300,0.9742,0,274
1651,2.3121,0.0000,0.000000,0.000300,0.9757,0,283
1701,2.2934,0.0000,0.000000,0.000300,0.9733,0,292
1751,2.2668,0.0000,0.000000,0.000300,0.9709,0,300
1801,2.2162,0.0000,0.000000,0.000299,0.9724,0,309
1851,2.2365,0.0000,0.000000,0.000299,0.9705,0,317
1901,2.1583,0.0000,0.000000,0.000299,0.9735,0,326
1951,2.0779,0.0000,0.000000,0.000299,0.9733,0,334
2001,2.1923,0.0000,0.000000,0.000299,0.9715,0,343
2051,2.2190,0.0000,0.000000,0.000299,0.9729,0,352
2101,2.1565,0.0000,0.000000,0.000299,0.9715,0,360
2151,2.1401,0.0000,0.000000,0.000299,0.9775,0,369
2201,2.0955,0.0000,0.000000,0.000299,0.9759,0,377
2251,2.0920,0.0000,0.000000,0.000299,0.9729,0,386
2301,2.0716,0.0000,0.000000,0.000299,0.9725,0,394
2351,2.0790,0.0000,0.000000,0.000299,0.9741,0,403
2401,2.1157,0.0000,0.000000,0.000299,0.9690,0,411
2451,2.0310,0.0000,0.000000,0.000299,0.9705,0,420
2501,1.9734,0.0000,0.000000,0.000299,0.9750,0,429
2551,2.0001,0.0000,0.000000,0.000299,0.9720,0,437
2601,2.0152,0.0000,0.000000,0.000299,0.9763,0,446
2651,2.0123,0.0000,0.000000,0.000299,0.9765,0,454
2701,1.9896,0.0000,0.000000,0.000299,0.9742,0,463
2751,1.9778,0.0000,0.000000,0.000298,0.9707,0,471
2801,1.9888,0.0000,0.000000,0.000298,0.9740,0,480
2851,1.9687,0.0000,0.000000,0.000298,0.9750,0,488
2901,1.9058,0.0000,0.000000,0.000298,0.9735,0,497
2951,1.9331,0.0000,0.000000,0.000298,0.9740,0,506
3001,1.8558,0.0000,0.000000,0.000298,0.9737,0,514
3051,1.8904,0.0000,0.000000,0.000298,0.9773,0,523
3101,1.9145,0.0000,0.000000,0.000298,0.9738,0,531
3151,1.9201,0.0000,0.000000,0.000298,0.9753,0,540
3201,1.8788,0.0000,0.000000,0.000298,0.9778,0,548
3251,1.9135,0.0000,0.000000,0.000298,0.9793,0,557
3301,1.9176,0.0000,0.000000,0.000298,0.9780,0,566
3351,1.8260,0.0000,0.000000,0.000298,0.9746,0,574
3401,1.8463,0.0000,0.000000,0.000297,0.9786,0,583
3451,1.8650,0.0000,0.000000,0.000297,0.9745,0,591
3501,1.8680,0.0000,0.000000,0.000297,0.9758,0,600
3551,1.9246,0.0000,0.000000,0.000297,0.9768,0,608
3601,1.8597,0.0000,0.000000,0.000297,0.9757,0,617
3651,1.7619,0.0000,0.000000,0.000297,0.9804,0,625
3701,1.8317,0.0000,0.000000,0.000297,0.9792,0,634
3751,1.8338,0.0000,0.000000,0.000297,0.9761,0,643
3801,1.8176,0.0000,0.000000,0.000297,0.9780,0,651
3851,1.8306,0.0000,0.000000,0.000297,0.9779,0,660
3901,1.8560,0.0000,0.000000,0.000297,0.9730,0,668
3951,1.8057,0.0000,0.000000,0.000296,0.9749,0,677
4001,1.8192,0.0000,0.000000,0.000296,0.9771,0,685
4051,1.8023,0.0000,0.000000,0.000296,0.9749,0,694
4101,1.8297,0.0000,0.000000,0.000296,0.9778,0,702
4151,1.7580,0.0000,0.000000,0.000296,0.9769,0,711
4201,1.7234,0.0000,0.000000,0.000296,0.9767,0,720
4251,1.7346,0.0000,0.000000,0.000296,0.9775,0,728
4301,1.7958,0.0000,0.000000,0.000296,0.9780,0,737
4351,1.7700,0.0000,0.000000,0.000296,0.9785,0,745
4401,1.7412,0.0000,0.000000,0.000295,0.9768,0,754
4451,1.6918,0.0000,0.000000,0.000295,0.9750,0,762
4501,1.7384,0.0000,0.000000,0.000295,0.9778,0,771
4551,1.6925,0.0000,0.000000,0.000295,0.9774,0,780
4601,1.7704,0.0000,0.000000,0.000295,0.9805,0,788
4651,1.6739,0.0000,0.000000,0.000295,0.9777,0,797
4701,1.6811,0.0000,0.000000,0.000295,0.9782,0,805
4751,1.7478,0.0000,0.000000,0.000295,0.9778,0,814
4801,1.7411,0.0000,0.000000,0.000294,0.9809,0,822
4851,1.6774,0.0000,0.000000,0.000294,0.9793,0,831
4901,1.6531,0.0000,0.000000,0.000294,0.9789,0,839
4951,1.7246,0.0000,0.000000,0.000294,0.9779,0,848
5001,1.6782,0.0000,0.000000,0.000294,0.9786,0,857
5051,1.6624,0.0000,0.000000,0.000294,0.9791,0,865
5101,1.7475,0.0000,0.000000,0.000294,0.9784,0,874
5151,1.7815,0.0000,0.000000,0.000294,0.9772,0,882
5201,1.6750,0.0000,0.000000,0.000293,0.9762,0,891
5251,1.7161,0.0000,0.000000,0.000293,0.9785,0,899
5301,1.6373,0.0000,0.000000,0.000293,0.9795,0,908
5351,1.6853,0.0000,0.000000,0.000293,0.9783,0,917
5401,1.6980,0.0000,0.000000,0.000293,0.9769,0,925
5451,1.6463,0.0000,0.000000,0.000293,0.9784,0,934
5501,1.6654,0.0000,0.000000,0.000293,0.9820,0,942
5551,1.6390,0.0000,0.000000,0.000292,0.9812,0,951
5601,1.6876,0.0000,0.000000,0.000292,0.9780,0,959
5651,1.5823,0.0000,0.000000,0.000292,0.9794,0,968
5701,1.6120,0.0000,0.000000,0.000292,0.9789,0,976
5751,1.6343,0.0000,0.000000,0.000292,0.9779,0,985
5801,1.6769,0.0000,0.000000,0.000292,0.9744,0,994
5851,1.6201,0.0000,0.000000,0.000291,0.9811,0,1002
5901,1.6480,0.0000,0.000000,0.000291,0.9780,0,1011
5951,1.5564,0.0000,0.000000,0.000291,0.9817,0,1019
6001,1.6381,0.0000,0.000000,0.000291,0.9797,0,1028
6051,1.6627,0.0000,0.000000,0.000291,0.9788,0,1036
6101,1.6071,0.0000,0.000000,0.000291,0.9791,0,1045
6151,1.6629,0.0000,0.000000,0.000290,0.9786,0,1053
6201,1.6027,0.0000,0.000000,0.000290,0.9800,0,1062
6251,1.6328,0.0000,0.000000,0.000290,0.9765,0,1071
6301,1.6234,0.0000,0.000000,0.000290,0.9795,0,1079
6351,1.5851,0.0000,0.000000,0.000290,0.9800,0,1088
6401,1.6361,0.0000,0.000000,0.000290,0.9806,0,1096
6451,1.6414,0.0000,0.000000,0.000289,0.9793,0,1105
6501,1.5605,0.0000,0.000000,0.000289,0.9801,0,1113
6551,1.6147,0.0000,0.000000,0.000289,0.9782,0,1122
6601,1.5694,0.0000,0.000000,0.000289,0.9808,0,1131
6651,1.5323,0.0000,0.000000,0.000289,0.9791,0,1139
6701,1.5821,0.0000,0.000000,0.000289,0.9811,0,1148
6751,1.6161,0.0000,0.000000,0.000288,0.9804,0,1156
6801,1.5565,0.0000,0.000000,0.000288,0.9794,0,1165
6851,1.6070,0.0000,0.000000,0.000288,0.9783,0,1173
6901,1.5939,0.0000,0.000000,0.000288,0.9807,0,1182
6951,1.5804,0.0000,0.000000,0.000288,0.9789,0,1190
7001,1.5888,0.0000,0.000000,0.000287,0.9814,0,1199
7051,1.6063,0.0000,0.000000,0.000287,0.9807,0,1208
7101,1.5160,0.0000,0.000000,0.000287,0.9795,0,1216
7151,1.5665,0.0000,0.000000,0.000287,0.9759,0,1225
7201,1.6126,0.0000,0.000000,0.000287,0.9818,0,1233
7251,1.5345,0.0000,0.000000,0.000286,0.9815,0,1242
7301,1.5656,0.0000,0.000000,0.000286,0.9801,0,1250
7351,1.5302,0.0000,0.000000,0.000286,0.9806,0,1259
7401,1.5026,0.0000,0.000000,0.000286,0.9802,0,1267
7451,1.5951,0.0000,0.000000,0.000286,0.9778,0,1276
7501,1.5320,0.0000,0.000000,0.000285,0.9791,0,1285
7551,1.5744,0.0000,0.000000,0.000285,0.9805,0,1293
7601,1.5398,0.0000,0.000000,0.000285,0.9803,0,1302
7651,1.4996,0.0000,0.000000,0.000285,0.9784,0,1310
7701,1.5392,0.0000,0.000000,0.000285,0.9803,0,1319
7751,1.5606,0.0000,0.000000,0.000284,0.9812,0,1327
7801,1.4993,0.0000,0.000000,0.000284,0.9789,0,1336
7851,1.5613,0.0000,0.000000,0.000284,0.9826,0,1345
7901,1.5348,0.0000,0.000000,0.000284,0.9825,0,1353
7951,1.4953,0.0000,0.000000,0.000284,0.9810,0,1362
8001,1.4810,0.0000,0.000000,0.000283,0.9791,0,1370
8051,1.5087,0.0000,0.000000,0.000283,0.9768,0,1379
8101,1.4338,0.0000,0.000000,0.000283,0.9798,0,1387
8151,1.5124,0.0000,0.000000,0.000283,0.9798,0,1396
8201,1.5337,0.0000,0.000000,0.000282,0.9796,0,1404
8251,1.4821,0.0000,0.000000,0.000282,0.9783,0,1413
8301,1.5098,0.0000,0.000000,0.000282,0.9786,0,1422
8351,1.4962,0.0000,0.000000,0.000282,0.9784,0,1430
8401,1.4403,0.0000,0.000000,0.000282,0.9802,0,1439
8451,1.4609,0.0000,0.000000,0.000281,0.9796,0,1447
8501,1.4440,0.0000,0.000000,0.000281,0.9789,0,1456
8551,1.4665,0.0000,0.000000,0.000281,0.9784,0,1464
8601,1.5047,0.0000,0.000000,0.000281,0.9789,0,1473
8651,1.4842,0.0000,0.000000,0.000280,0.9811,0,1481
8701,1.5056,0.0000,0.000000,0.000280,0.9810,0,1490
8751,1.4697,0.0000,0.000000,0.000280,0.9781,0,1499
8801,1.4414,0.0000,0.000000,0.000280,0.9774,0,1507
8851,1.5427,0.0000,0.000000,0.000279,0.9799,0,1516
8901,1.4851,0.0000,0.000000,0.000279,0.9804,0,1524
8951,1.4783,0.0000,0.000000,0.000279,0.9797,0,1533
9001,1.5057,0.0000,0.000000,0.000279,0.9799,0,1541
9051,1.4426,0.0000,0.000000,0.000278,0.9774,0,1550
9101,1.4834,0.0000,0.000000,0.000278,0.9786,0,1559
9151,1.4543,0.0000,0.000000,0.000278,0.9803,0,1567
9201,1.4703,0.0000,0.000000,0.000278,0.9811,0,1576
9251,1.4682,0.0000,0.000000,0.000277,0.9790,0,1584
9301,1.5014,0.0000,0.000000,0.000277,0.9774,0,1593
9351,1.4468,0.0000,0.000000,0.000277,0.9812,0,1601
9401,1.4278,0.0000,0.000000,0.000277,0.9809,0,1610
9451,1.3835,0.0000,0.000000,0.000276,0.9814,0,1618
9501,1.4672,0.0000,0.000000,0.000276,0.9794,0,1627
9551,1.4515,0.0000,0.000000,0.000276,0.9829,0,1636
9601,1.4373,0.0000,0.000000,0.000276,0.9812,0,1644
9651,1.4250,0.0000,0.000000,0.000275,0.9807,0,1653
9701,1.4872,0.0000,0.000000,0.000275,0.9812,0,1661
9751,1.4835,0.0000,0.000000,0.000275,0.9812,0,1670
9801,1.4444,0.0000,0.000000,0.000275,0.9793,0,1678
9851,1.4481,0.0000,0.000000,0.000274,0.9804,0,1687
9901,1.4122,0.0000,0.000000,0.000274,0.9802,0,1696
9951,1.5424,0.0000,0.000000,0.000274,0.9786,0,1704
10001,1.4723,0.0000,0.000000,0.000274,0.9825,0,1713
10051,1.4365,0.0000,0.000000,0.000273,0.9789,0,1721
10101,1.4785,0.0000,0.000000,0.000273,0.9806,0,1730
10151,1.4200,0.0000,0.000000,0.000273,0.9810,0,1738
10201,1.4328,0.0000,0.000000,0.000272,0.9808,0,1747
10251,1.3744,0.0000,0.000000,0.000272,0.9823,0,1755
10301,1.4323,0.0000,0.000000,0.000272,0.9799,0,1764
10351,1.3940,0.0000,0.000000,0.000272,0.9799,0,1773
10401,1.4426,0.0000,0.000000,0.000271,0.9785,0,1781
10451,1.3889,0.0000,0.000000,0.000271,0.9811,0,1790
10501,1.4285,0.0000,0.000000,0.000271,0.9801,0,1798
10551,1.3909,0.0000,0.000000,0.000271,0.9800,0,1807
10601,1.3482,0.0000,0.000000,0.000270,0.9807,0,1815
10651,1.4301,0.0000,0.000000,0.000270,0.9810,0,1824
10701,1.3513,0.0000,0.000000,0.000270,0.9816,0,1832
10751,1.3375,0.0000,0.000000,0.000269,0.9826,0,1841
10801,1.4082,0.0000,0.000000,0.000269,0.9809,0,1850
10851,1.3796,0.0000,0.000000,0.000269,0.9832,0,1858
10901,1.3986,0.0000,0.000000,0.000268,0.9827,0,1867
10951,1.3542,0.0000,0.000000,0.000268,0.9810,0,1875
11001,1.3936,0.0000,0.000000,0.000268,0.9819,0,1884
11051,1.4303,0.0000,0.000000,0.000268,0.9818,0,1892
11101,1.4412,0.0000,0.000000,0.000267,0.9806,0,1901
11151,1.3997,0.0000,0.000000,0.000267,0.9813,0,1910
11201,1.4190,0.0000,0.000000,0.000267,0.9804,0,1918
11251,1.3974,0.0000,0.000000,0.000266,0.9815,0,1927
11301,1.3826,0.0000,0.000000,0.000266,0.9816,0,1935
11351,1.3560,0.0000,0.000000,0.000266,0.9799,0,1944
11401,1.3748,0.0000,0.000000,0.000266,0.9827,0,1952
11451,1.3608,0.0000,0.000000,0.000265,0.9799,0,1961
11501,1.3854,0.0000,0.000000,0.000265,0.9828,0,1969
11551,1.3484,0.0000,0.000000,0.000265,0.9815,0,1978
11601,1.3398,0.0000,0.000000,0.000264,0.9821,0,1987
11651,1.4611,0.0000,0.000000,0.000264,0.9788,0,1995
11701,1.3644,0.0000,0.000000,0.000264,0.9819,0,2004
11751,1.3524,0.0000,0.000000,0.000263,0.9823,0,2012
11801,1.3504,0.0000,0.000000,0.000263,0.9799,0,2021
11851,1.3658,0.0000,0.000000,0.000263,0.9801,0,2029
11901,1.3418,0.0000,0.000000,0.000262,0.9803,0,2038
11951,1.3750,0.0000,0.000000,0.000262,0.9809,0,2046
12001,1.3424,0.0000,0.000000,0.000262,0.9786,0,2055
12051,1.2820,0.0000,0.000000,0.000261,0.9803,0,2064
12101,1.3507,0.0000,0.000000,0.000261,0.9811,0,2072
12151,1.2476,0.0000,0.000000,0.000261,0.9806,0,2081
12201,1.3468,0.0000,0.000000,0.000261,0.9798,0,2089
12251,1.3422,0.0000,0.000000,0.000260,0.9791,0,2098
12301,1.3638,0.0000,0.000000,0.000260,0.9826,0,2106
12351,1.3859,0.0000,0.000000,0.000260,0.9815,0,2115
12401,1.3157,0.0000,0.000000,0.000259,0.9795,0,2124
12451,1.3395,0.0000,0.000000,0.000259,0.9790,0,2132
12501,1.3129,0.0000,0.000000,0.000259,0.9825,0,2141
12551,1.2912,0.0000,0.000000,0.000258,0.9799,0,2149
12601,1.3164,0.0000,0.000000,0.000258,0.9808,0,2158
12651,1.2999,0.0000,0.000000,0.000258,0.9802,0,2166
12701,1.3259,0.0000,0.000000,0.000257,0.9803,0,2175
12751,1.3628,0.0000,0.000000,0.000257,0.9821,0,2183
12801,1.3181,0.0000,0.000000,0.000257,0.9801,0,2192
12851,1.1966,0.0000,0.000000,0.000256,0.9811,0,2201
12901,1.2502,0.0000,0.000000,0.000256,0.9801,0,2209
12951,1.2750,0.0000,0.000000,0.000256,0.9820,0,2218
13001,1.3264,0.0000,0.000000,0.000255,0.9820,0,2226
13051,1.3205,0.0000,0.000000,0.000255,0.9838,0,2235
13101,1.2684,0.0000,0.000000,0.000255,0.9804,0,2243
13151,1.3033,0.0000,0.000000,0.000254,0.9819,0,2252
13201,1.2428,0.0000,0.000000,0.000254,0.9818,0,2261
13251,1.2724,0.0000,0.000000,0.000254,0.9813,0,2269
13301,1.3531,0.0000,0.000000,0.000253,0.9815,0,2278
13351,1.3442,0.0000,0.000000,0.000253,0.9812,0,2286
13401,1.3128,0.0000,0.000000,0.000252,0.9815,0,2295
13451,1.2757,0.0000,0.000000,0.000252,0.9814,0,2303
13501,1.2336,0.0000,0.000000,0.000252,0.9818,0,2312
13551,1.2979,0.0000,0.000000,0.000251,0.9813,0,2320
13601,1.3168,0.0000,0.000000,0.000251,0.9810,0,2329
13651,1.3419,0.0000,0.000000,0.000251,0.9810,0,2338
13701,1.3564,0.0000,0.000000,0.000250,0.9830,0,2346
13751,1.3076,0.0000,0.000000,0.000250,0.9818,0,2355
13801,1.2435,0.0000,0.000000,0.000250,0.9800,0,2363
13851,1.3141,0.0000,0.000000,0.000249,0.9809,0,2372
13901,1.2608,0.0000,0.000000,0.000249,0.9813,0,2380
13951,1.3286,0.0000,0.000000,0.000249,0.9800,0,2389
14001,1.2896,0.0000,0.000000,0.000248,0.9801,0,2397
14051,1.2554,0.0000,0.000000,0.000248,0.9797,0,2406
14101,1.2577,0.0000,0.000000,0.000248,0.9799,0,2415
14151,1.2731,0.0000,0.000000,0.000247,0.9820,0,2423
14201,1.2453,0.0000,0.000000,0.000247,0.9807,0,2432
14251,1.2530,0.0000,0.000000,0.000246,0.9832,0,2440
14301,1.2859,0.0000,0.000000,0.000246,0.9815,0,2449
14351,1.2217,0.0000,0.000000,0.000246,0.9817,0,2457
14401,1.3061,0.0000,0.000000,0.000245,0.9787,0,2466
14451,1.2799,0.0000,0.000000,0.000245,0.9819,0,2475
14501,1.2457,0.0000,0.000000,0.000245,0.9822,0,2483
14551,1.3370,0.0000,0.000000,0.000244,0.9820,0,2492
14601,1.2246,0.0000,0.000000,0.000244,0.9815,0,2500
14651,1.2740,0.0000,0.000000,0.000243,0.9813,0,2509
14701,1.2029,0.0000,0.000000,0.000243,0.9808,0,2517
14751,1.2956,0.0000,0.000000,0.000243,0.9811,0,2526
14801,1.2165,0.0000,0.000000,0.000242,0.9818,0,2534
14851,1.3023,0.0000,0.000000,0.000242,0.9819,0,2543
14901,1.2946,0.0000,0.000000,0.000242,0.9821,0,2552
14951,1.2535,0.0000,0.000000,0.000241,0.9807,0,2560
15001,1.3280,0.0000,0.000000,0.000241,0.9809,0,2569
15051,1.2135,0.0000,0.000000,0.000240,0.9808,0,2577
15101,1.2884,0.0000,0.000000,0.000240,0.9818,0,2586
15151,1.2691,0.0000,0.000000,0.000240,0.9806,0,2594
15201,1.2490,0.0000,0.000000,0.000239,0.9824,0,2603
15251,1.2119,0.0000,0.000000,0.000239,0.9819,0,2611
15301,1.2928,0.0000,0.000000,0.000239,0.9813,0,2620
15351,1.2190,0.0000,0.000000,0.000238,0.9810,0,2629
15401,1.2882,0.0000,0.000000,0.000238,0.9821,0,2637
15451,1.2582,0.0000,0.000000,0.000237,0.9811,0,2646
15501,1.2357,0.0000,0.000000,0.000237,0.9823,0,2654
15551,1.2711,0.0000,0.000000,0.000237,0.9813,0,2663
15601,1.2127,0.0000,0.000000,0.000236,0.9809,0,2671
15651,1.2307,0.0000,0.000000,0.000236,0.9817,0,2680
15701,1.2325,0.0000,0.000000,0.000235,0.9801,0,2689
15751,1.2511,0.0000,0.000000,0.000235,0.9842,0,2697
15801,1.2607,0.0000,0.000000,0.000235,0.9812,0,2706
15851,1.2697,0.0000,0.000000,0.000234,0.9818,0,2714
15901,1.2169,0.0000,0.000000,0.000234,0.9840,0,2723
15951,1.2689,0.0000,0.000000,0.000233,0.9807,0,2731
16001,1.2399,0.0000,0.000000,0.000233,0.9822,0,2740
16051,1.2456,0.0000,0.000000,0.000233,0.9811,0,2748
16101,1.2663,0.0000,0.000000,0.000232,0.9833,0,2757
16151,1.1569,0.0000,0.000000,0.000232,0.9815,0,2766
16201,1.1916,0.0000,0.000000,0.000231,0.9835,0,2774
16251,1.2558,0.0000,0.000000,0.000231,0.9810,0,2783
16301,1.1852,0.0000,0.000000,0.000231,0.9818,0,2791
16351,1.1852,0.0000,0.000000,0.000230,0.9810,0,2800
16401,1.1987,0.0000,0.000000,0.000230,0.9825,0,2808
16451,1.2192,0.0000,0.000000,0.000229,0.9815,0,2817
16501,1.1699,0.0000,0.000000,0.000229,0.9834,0,2825
16551,1.2166,0.0000,0.000000,0.000229,0.9819,0,2834
16601,1.1858,0.0000,0.000000,0.000228,0.9827,0,2843
16651,1.2437,0.0000,0.000000,0.000228,0.9817,0,2851
16701,1.2144,0.0000,0.000000,0.000227,0.9819,0,2860
16751,1.2064,0.0000,0.000000,0.000227,0.9834,0,2868
16801,1.1586,0.0000,0.000000,0.000227,0.9840,0,2877
